"","c.zips8..zips9..zips10..zips11."
"12593","16303"
"12594","16303"
"12595","16303"
"12596","16303"
"12597","16303"
"12598","16303"
"12599","16303"
"12600","16303"
"12601","16303"
"12602","16303"
"12603","16303"
"12604","16303"
"12605","16303"
"12606","16303"
"12607","74-506"
"12608","74-506"
"12609","16303"
"12610","16303"
"12611","16303"
"12612","16303"
"12613","16303"
"12614","16303"
"12615","16303"
"12616","16303"
"12617","16303"
"12618","16278"
"12619","16278"
"12620","16278"
"12621","16303"
"12622","16303"
"12623","16303"
"12624","16303"
"12625","16303"
"12626","16303"
"12627","16278"
"12628","16278"
"12629","16278"
"12630","16278"
"12631","16278"
"12632","16278"
"12633","16278"
"12634","16278"
"12635","16278"
"12636","16278"
"12637","16278"
"12638","16278"
"12639","16278"
"12640","16278"
"12641","16278"
"12642","16278"
"12643","16278"
"12644","16278"
"12645","16278"
"12646","16278"
"12647","16278"
"12648","16278"
"12649","16278"
"12650","16278"
"12651","16278"
"12652","16278"
"12653","16278"
"12654","16278"
"12655","16278"
"12656","16278"
"12657","16278"
"12658","16278"
"12659","16278"
"12660","16278"
"12661","16278"
"12662","16278"
"12663","16278"
"12664","16278"
"12665","16278"
"12666","16278"
"12667","Postcode Not Found"
"12668","16303"
"12669","16303"
"12670","16303"
"12671","16303"
"12672","16303"
"12673","16303"
"12674","16303"
"12675","16303"
"12676","16303"
"12677","16303"
"12678","16303"
"12679","16303"
"12680","16303"
"12681","16303"
"12682","16278"
"12683","16278"
"12684","16303"
"12685","16303"
"12686","16278"
"12687","16278"
"12688","16278"
"12689","16278"
"12690","16278"
"12691","16278"
"12692","16278"
"12693","16278"
"12694","16278"
"12695","16278"
"12696","16303"
"12697","16303"
"12698","16303"
"12699","16303"
"12700","16303"
"12701","16303"
"12702","16303"
"12703","16303"
"12704","16303"
"12705","16303"
"12706","16303"
"12707","16303"
"12708","16303"
"12709","16303"
"12710","16278"
"12711","16278"
"12712","16278"
"12713","16278"
"12714","16278"
"12715","16278"
"12716","16278"
"12717","16278"
"12718","16278"
"12719","16278"
"12720","16278"
"12721","16278"
"12722","16278"
"12723","16278"
"12724","16278"
"12725","16278"
"12726","16278"
"12727","16278"
"12728","16278"
"12729","16278"
"12730","16278"
"12731","16278"
"12732","16278"
"12733","16278"
"12734","16278"
"12735","16278"
"12736","16278"
"12737","16278"
"12738","16278"
"12739","16278"
"12740","16278"
"12741","16278"
"12742","16278"
"12743","16303"
"12744","16303"
"12745","16303"
"12746","16278"
"12747","16278"
"12748","16278"
"12749","16303"
"12750","16303"
"12751","16303"
"12752","16303"
"12753","16303"
"12754","16303"
"12755","16278"
"12756","16278"
"12757","16303"
"12758","16303"
"12759","16303"
"12760","16303"
"12761","16303"
"12762","16303"
"12763","16306"
"12764","16306"
"12765","16303"
"12766","16303"
"12767","16303"
"12768","16303"
"12769","16306"
"12770","16306"
"12771","16306"
"12772","16306"
"12773","16306"
"12774","16306"
"12775","16306"
"12776","16306"
"12777","16306"
"12778","16306"
"12779","16306"
"12780","16306"
"12781","16306"
"12782","16306"
"12783","16303"
"12784","16303"
"12785","16278"
"12786","16278"
"12787","Postcode Not Found"
"12788","17291"
"12789","17291"
"12790","17291"
"12791","17291"
"12792","16278"
"12793","16278"
"12794","16278"
"12795","16278"
"12796","16278"
"12797","16278"
"12798","16278"
"12799","16278"
"12800","16278"
"12801","16278"
"12802","16278"
"12803","16278"
"12804","16278"
"12805","16278"
"12806","16278"
"12807","16278"
"12808","16278"
"12809","16278"
"12810","16278"
"12811","16278"
"12812","16278"
"12813","16278"
"12814","16278"
"12815","16278"
"12816","16278"
"12817","16278"
"12818","16303"
"12819","16303"
"12820","16278"
"12821","16278"
"12822","16306"
"12823","16303"
"12824","16303"
"12825","16303"
"12826","16303"
"12827","16303"
"12828","16303"
"12829","16303"
"12830","16303"
"12831","16303"
"12832","16303"
"12833","16303"
"12834","16303"
"12835","16303"
"12836","16303"
"12837","16303"
"12838","16303"
"12839","16303"
"12840","16303"
"12841","16303"
"12842","16306"
"12843","16306"
"12844","16306"
"12845","16306"
"12846","16306"
"12847","16306"
"12848","16303"
"12849","16303"
"12850","16303"
"12851","16307"
"12852","16307"
"12853","16278"
"12854","16278"
"12855","16278"
"12856","16278"
"12857","16278"
"12858","16278"
"12859","16303"
"12860","16303"
"12861","16303"
"12862","16303"
"12863","16278"
"12864","16278"
"12865","16278"
"12866","16306"
"12867","16306"
"12868","16306"
"12869","16306"
"12870","16306"
"12871","16306"
"12872","16306"
"12873","16306"
"12874","16306"
"12875","16306"
"12876","16306"
"12877","16306"
"12878","16306"
"12879","16278"
"12880","16278"
"12881","16278"
"12882","16306"
"12883","16306"
"12884","16303"
"12885","16303"
"12886","16303"
"12887","16307"
"12888","16307"
"12889","16307"
"12890","16307"
"12891","16307"
"12892","16307"
"12893","16303"
"12894","16303"
"12895","16307"
"12896","16307"
"12897","16307"
"12898","16307"
"12899","16307"
"12900","16307"
"12901","16307"
"12902","16307"
"12903","16307"
"12904","16307"
"12905","16307"
"12906","16307"
"12907","16307"
"12908","16307"
"12909","16307"
"12910","16307"
"12911","16303"
"12912","16303"
"12913","16303"
"12914","16303"
"12915","Postcode Not Found"
"12916","Postcode Not Found"
"12917","16303"
"12918","16303"
"12919","16278"
"12920","16307"
"12921","16307"
"12922","16307"
"12923","16307"
"12924","16307"
"12925","16307"
"12926","16307"
"12927","16307"
"12928","16307"
"12929","16307"
"12930","16307"
"12931","16307"
"12932","16307"
"12933","16307"
"12934","16307"
"12935","16307"
"12936","16307"
"12937","16307"
"12938","16307"
"12939","16307"
"12940","16307"
"12941","16307"
"12942","16307"
"12943","16306"
"12944","16278"
"12945","16278"
"12946","16307"
"12947","16303"
"12948","16303"
"12949","16278"
"12950","16278"
"12951","16303"
"12952","16303"
"12953","16307"
"12954","16307"
"12955","16307"
"12956","16307"
"12957","16307"
"12958","16307"
"12959","16306"
"12960","16306"
"12961","16306"
"12962","16306"
"12963","16306"
"12964","16306"
"12965","16306"
"12966","16306"
"12967","16306"
"12968","16306"
"12969","16306"
"12970","16306"
"12971","16306"
"12972","16306"
"12973","16306"
"12974","16306"
"12975","16306"
"12976","16306"
"12977","16306"
"12978","16306"
"12979","16306"
"12980","16306"
"12981","16306"
"12982","16306"
"12983","16306"
"12984","16306"
"12985","16306"
"12986","16303"
"12987","16303"
"12988","16303"
"12989","16303"
"12990","16303"
"12991","16306"
"12992","16278"
"12993","16278"
"12994","16278"
"12995","16278"
"12996","16278"
"12997","16278"
"12998","16278"
"12999","16278"
"13000","16278"
"13001","16278"
"13002","16278"
"13003","16278"
"13004","16278"
"13005","16278"
"13006","16278"
"13007","16278"
"13008","16278"
"13009","16278"
"13010","16278"
"13011","16278"
"13012","16278"
"13013","16278"
"13014","16278"
"13015","16278"
"13016","16278"
"13017","16278"
"13018","16278"
"13019","16278"
"13020","16278"
"13021","16278"
"13022","16278"
"13023","16278"
"13024","16278"
"13025","16306"
"13026","16306"
"13027","16307"
"13028","16307"
"13029","16307"
"13030","16307"
"13031","16307"
"13032","16307"
"13033","16307"
"13034","16307"
"13035","16307"
"13036","16307"
"13037","16278"
"13038","16307"
"13039","16307"
"13040","16278"
"13041","16278"
"13042","16278"
"13043","16278"
"13044","16278"
"13045","16278"
"13046","16278"
"13047","16278"
"13048","16278"
"13049","16278"
"13050","16278"
"13051","16278"
"13052","16278"
"13053","16278"
"13054","16278"
"13055","16278"
"13056","16278"
"13057","16303"
"13058","16278"
"13059","16278"
"13060","16278"
"13061","16278"
"13062","16278"
"13063","16278"
"13064","16278"
"13065","16278"
"13066","16278"
"13067","16278"
"13068","16278"
"13069","16278"
"13070","16278"
"13071","16278"
"13072","16278"
"13073","16278"
"13074","16303"
"13075","16303"
"13076","16303"
"13077","16303"
"13078","16278"
"13079","16278"
"13080","16278"
"13081","16303"
"13082","16303"
"13083","16306"
"13084","16306"
"13085","16306"
"13086","16306"
"13087","16278"
"13088","16278"
"13089","16307"
"13090","16307"
"13091","Postcode Not Found"
"13092","Postcode Not Found"
"13093","16306"
"13094","16306"
"13095","16306"
"13096","16306"
"13097","16278"
"13098","16278"
"13099","16278"
"13100","16278"
"13101","16306"
"13102","16306"
"13103","16303"
"13104","16278"
"13105","16278"
"13106","16278"
"13107","16278"
"13108","16278"
"13109","16278"
"13110","16278"
"13111","16303"
"13112","16303"
"13113","16303"
"13114","16303"
"13115","16306"
"13116","16306"
"13117","16278"
"13118","16306"
"13119","16306"
"13120","16303"
"13121","16303"
"13122","16278"
"13123","16278"
"13124","16303"
"13125","16303"
"13126","16278"
"13127","16278"
"13128","16303"
"13129","16303"
"13130","16303"
"13131","16303"
"13132","16278"
"13133","16278"
"13134","16303"
"13135","16303"
"13136","16303"
"13137","16278"
"13138","16278"
"13139","16278"
"13140","16278"
"13141","16278"
"13142","16278"
"13143","16278"
"13144","16278"
"13145","16303"
"13146","16303"
"13147","16278"
"13148","16278"
"13149","16278"
"13150","16278"
"13151","16303"
"13152","16303"
"13153","16303"
"13154","16303"
"13155","16303"
"13156","16303"
"13157","16306"
"13158","16306"
"13159","16306"
"13160","16306"
"13161","16303"
"13162","16303"
"13163","16306"
"13164","16303"
"13165","16303"
"13166","16303"
"13167","16303"
"13168","16303"
"13169","16278"
"13170","16278"
"13171","16278"
"13172","16278"
"13173","16278"
"13174","16278"
"13175","16278"
"13176","16278"
"13177","16303"
"13178","16303"
"13179","16306"
"13180","16306"
"13181","16306"
"13182","16306"
"13183","16278"
"13184","16278"
"13185","16278"
"13186","16278"
"13187","17291"
"13188","16278"
"13189","16303"
"13190","16303"
"13191","16303"
"13192","16303"
"13193","16303"
"13194","16303"
"13195","16303"
"13196","16303"
"13197","16303"
"13198","16303"
"13199","16303"
"13200","16303"
"13201","16303"
"13202","16303"
"13203","16303"
"13204","16303"
"13205","16303"
"13206","16303"
"13207","16303"
"13208","74-506"
"13209","74-506"
"13210","74-506"
"13211","16303"
"13212","16303"
"13213","16303"
"13214","16303"
"13215","16278"
"13216","16303"
"13217","16303"
"13218","16303"
"13219","16303"
"13220","16278"
"13221","16278"
"13222","16278"
"13223","16278"
"13224","16278"
"13225","16278"
"13226","16278"
"13227","16303"
"13228","16303"
"13229","16278"
"13230","16278"
"13231","16303"
"13232","16303"
"13233","16303"
"13234","16303"
"13235","16303"
"13236","16303"
"13237","16303"
"13238","16303"
"13239","16303"
"13240","16306"
"13241","16306"
"13242","16306"
"13243","16306"
"13244","16303"
"13245","16307"
"13246","16307"
"13247","16307"
"13248","16307"
"13249","16307"
"13250","16307"
"13251","16278"
"13252","16278"
"13253","16278"
"13254","16278"
"13255","16278"
"13256","16278"
"13257","16278"
"13258","16278"
"13259","16278"
"13260","16278"
"13261","16278"
"13262","16278"
"13263","16306"
"13264","16306"
"13265","16303"
"13266","16278"
"13267","16278"
"13268","16278"
"13269","16278"
"13270","16278"
"13271","16306"
"13272","16306"
"13273","16306"
"13274","16306"
"13275","16306"
"13276","16306"
"13277","16306"
"13278","16306"
"13279","16307"
"13280","16278"
"13281","16278"
"13282","16278"
"13283","17291"
"13284","17291"
"13285","17291"
"13286","15517"
"13287","15898"
"13288","16866"
"13289","12439"
"13290","19322"
"13291","19322"
"13292","19322"
"13293","16866"
"13294","16845"
"13295","16866"
"13296","16845"
"13297","03222"
"13298","15754"
"13299","15754"
"13300","14552"
"13301","14554"
"13302","14513"
"13303","14552"
"13304","14554"
"13305","14554"
"13306","14547"
"13307","14547"
"13308","14547"
"13309","10318"
"13310","10318"
"13311","10318"
"13312","04924"
"13313","04938"
"13314","14669"
"13315","10719"
"13316","15926"
"13317","15926"
"13318","15926"
"13319","14612"
"13320","14554"
"13321","16552"
"13322","16552"
"13323","13469"
"13324","13469"
"13325","16761"
"13326","16761"
"13327","16761"
"13328","16761"
"13329","14913"
"13330","16761"
"13331","16792"
"13332","16761"
"13333","16761"
"13334","16761"
"13335","16761"
"13336","16761"
"13337","16761"
"13338","03099"
"13339","01987"
"13340","14669"
"13341","14669"
"13342","14612"
"13343","13158"
"13344","16248"
"13345","16248"
"13346","12679"
"13347","14929"
"13348","14929"
"13349","14913"
"13350","14913"
"13351","14913"
"13352","14913"
"13353","14913"
"13354","14913"
"13355","14913"
"13356","14913"
"13357","14913"
"13358","14913"
"13359","14913"
"13360","14913"
"13361","14913"
"13362","14913"
"13363","14913"
"13364","13127"
"13365","16761"
"13366","16761"
"13367","15910"
"13368","15910"
"13369","15910"
"13370","15910"
"13371","15910"
"13372","15754"
"13373","15754"
"13374","03046"
"13375","03046"
"13376","03046"
"13377","14055"
"13378","10437"
"13379","14055"
"13380","16868"
"13381","16866"
"13382","16269"
"13383","15711"
"13384","15711"
"13385","15713"
"13386","15713"
"13387","15712"
"13388","15712"
"13389","Postcode Not Found"
"13390","16866"
"13391","16866"
"13392","16866"
"13393","16866"
"13394","16866"
"13395","16866"
"13396","14943"
"13397","14943"
"13398","12529"
"13399","10713"
"13400","10713"
"13401","16866"
"13402","16866"
"13403","03238"
"13404","03058"
"13405","12105"
"13406","12105"
"13407","12277"
"13408","12277"
"13409","12249"
"13410","12249"
"13411","12305"
"13412","12305"
"13413","12277"
"13414","12277"
"13415","14641"
"13416","14641"
"13417","15306"
"13418","15306"
"13419","16866"
"13420","16866"
"13421","16866"
"13422","16866"
"13423","16866"
"13424","16866"
"13425","16866"
"13426","15306"
"13427","10245"
"13428","04895"
"13429","10829"
"13430","16845"
"13431","16818"
"13432","03253"
"13433","03253"
"13434","03172"
"13435","03172"
"13436","03172"
"13437","16818"
"13438","16818"
"13439","15230"
"13440","15230"
"13441","16766"
"13442","16727"
"13443","16727"
"13444","16727"
"13445","16766"
"13446","16766"
"13447","12524"
"13448","12203"
"13449","03172"
"13450","03172"
"13451","03172"
"13452","03172"
"13453","03172"
"13454","17279"
"13455","14959"
"13456","Postcode Not Found"
"13457","17279"
"13458","16244"
"13459","16244"
"13460","14167"
"13461","10787"
"13462","10719"
"13463","13127"
"13464","14055"
"13465","16515"
"13466","15907"
"13467","15926"
"13468","15711"
"13469","15907"
"13470","15926"
"13471","15926"
"13472","15711"
"13473","15711"
"13474","16515"
"13475","16515"
"13476","03253"
"13477","04895"
"13478","04895"
"13479","04895"
"13480","04916"
"13481","04916"
"13482","04895"
"13483","04895"
"13484","15926"
"13485","15926"
"13486","12353"
